Index, PC, Target, State Machine, Prediction, Busy
 937, 0040AEA4, 0040A4D4, 01, Taken, true
 938, 00000000, 00000000, 00, NT   , false
 939, 00402EAC, 00402DC0, 00, Taken, true
 940, 00404EB0, 0040390C, 01, Taken, true
 941, 00000000, 00000000, 01, Taken, false
 942, 0040BEB8, 0040BEE0, 00, Taken, true
 943, 00000000, 00000000, 00, NT   , false
 944, 00404EC0, 00402C64, 01, Taken, true
 945, 00000000, 00000000, 00, NT   , false
 946, 00411EC8, 00411ED8, 01, Taken, true
 947, 00000000, 00000000, 00, Taken, false
 948, 00000000, 00000000, 00, NT   , false
 949, 00000000, 00000000, 10, NT   , false
 950, 00402ED8, 0040C130, 00, Taken, true
 951, 0040BEDC, 0040BD80, 00, Taken, true
 952, 00411EE0, 00411EE8, 00, Taken, true
 953, 00000000, 00000000, 10, NT   , false
 954, 00000000, 00000000, 00, NT   , false
 955, 0040BEEC, 0040BEF8, 00, Taken, true
 956, 00411EF0, 0040EAA0, 00, Taken, true
 957, 0040BEF4, 0040BF6C, 00, Taken, true
 958, 00404EF8, 0040B960, 00, Taken, true
 959, 00411EFC, 00411F24, 00, Taken, true
 960, 00000000, 00000000, 00, Taken, false
 961, 00000000, 00000000, 11, NT   , false
 962, 00402F08, 0040B3CC, 00, Taken, true
 963, 0040BF0C, 0040BF68, 00, Taken, true
 964, 00404F10, 0040CCB0, 01, Taken, true
 965, 00403F14, 00404518, 00, Taken, true
 966, 00404F18, 0040C0E0, 01, Taken, true
 967, 0040AF1C, 0040F500, 00, Taken, true
 968, 00000000, 00000000, 11, NT   , false
 969, 00000000, 00000000, 00, Taken, false
 970, 0040AF28, 0040AF34, 00, Taken, true
 971, 00000000, 00000000, 00, Taken, false
 972, 00000000, 00000000, 00, Taken, false
 973, 00404F34, 0040C0E0, 01, Taken, true
 974, 0040AF38, 004053B0, 00, Taken, true
 975, 00000000, 00000000, 00, Taken, false
 976, 00000000, 00000000, 00, Taken, false
 977, 00404F44, 0040C0E0, 01, Taken, true
 978, 0040AF48, 0040AFFC, 00, Taken, true
 979, 00402F4C, 00403104, 00, Taken, true
 980, 00000000, 00000000, 00, Taken, false
 981, 00404F54, 0040C0E0, 01, Taken, true
 982, 00403F58, 00403F64, 00, Taken, true
 983, 00411F5C, 00411F68, 01, Taken, true
 984, 00404F60, 0040C0E0, 01, Taken, true
 985, 00000000, 00000000, 00, Taken, false
 986, 00403F68, 00402D00, 00, Taken, true
 987, 00411F6C, 0040FC00, 01, Taken, true
 988, 00403F70, 00403F7C, 01, Taken, true
 989, 00000000, 00000000, 00, Taken, false
 990, 0040BF78, 00407758, 01, Taken, true
 991, 00404F7C, 0040C0E0, 01, Taken, true
 992, 00000000, 00000000, 00, Taken, false
 993, 0040AF84, 0040AF98, 00, Taken, true
 994, 00404F88, 0040C0E0, 01, Taken, true
 995, 0040AF8C, 004051EC, 00, Taken, true
 996, 00000000, 00000000, 10, NT   , false
 997, 00403F94, 004039A0, 00, Taken, true
 998, 00000000, 00000000, 01, NT   , false
 999, 0040BF9C, 0040F4B0, 00, Taken, true
1000, 00404FA0, 0040C0E0, 01, Taken, true
1001, 0040BFA4, 0040BFB0, 00, Taken, true
1002, 00411FA8, 0040FDA0, 01, Taken, true
1003, 0040AFAC, 0040B170, 00, Taken, true
1004, 00403FB0, 00403F38, 11, NT   , true
1005, 0040AFB4, 0040AFC8, 01, Taken, true
1006, 00408FB8, 0040C3A4, 00, Taken, true
1007, 00000000, 00000000, 00, NT   , false
1008, 0040AFC0, 0040AFD8, 00, Taken, true
1009, 0040BFC4, 0040C684, 00, Taken, true
1010, 00407FC8, 0040B9A0, 00, Taken, true
1011, 0040AFCC, 0040BF80, 00, Taken, true
1012, 00000000, 00000000, 01, NT   , false
1013, 00404FD4, 0040C0E0, 01, Taken, true
1014, 00407FD8, 0040BD4C, 00, Taken, true
1015, 00403FDC, 00403CC0, 00, Taken, true
1016, 00000000, 00000000, 11, NT   , false
1017, 00404FE4, 0040C0E0, 01, Taken, true
1018, 00000000, 00000000, 01, Taken, false
1019, 00000000, 00000000, 10, NT   , false
1020, 00404FF0, 0040C0E0, 01, Taken, true
1021, 0040BFF4, 0040C05C, 11, NT   , true
1022, 00405FF8, 0040BA08, 00, Taken, true
1023, 00000000, 00000000, 00, NT   , false
