Index, PC, Target, State Machine, Prediction, Busy
 713, 00000000, 00000000, 01, NT   , false
 714, 00000000, 00000000, 01, Taken, false
 715, 00000000, 00000000, 00, NT   , false
 716, 0044DB30, 0044F128, 00, Taken, true
 717, 00457B34, 00457B40, 00, Taken, true
 718, 00000000, 00000000, 00, Taken, false
 719, 0044CB3C, 00457DD0, 00, Taken, true
 720, 0044DB40, 0044D960, 00, Taken, true
 721, 0044EB44, 0044EE50, 00, Taken, true
 722, 00451B48, 00451B6C, 00, Taken, true
 723, 0044CB4C, 00457DD0, 00, Taken, true
 724, 0044DB50, 00408AF8, 00, Taken, true
 725, 00000000, 00000000, 00, Taken, false
 726, 00000000, 00000000, 00, Taken, false
 727, 0044CB5C, 00457DD0, 00, Taken, true
 728, 00000000, 00000000, 00, Taken, false
 729, 00000000, 00000000, 00, Taken, false
 730, 0044CB68, 0044CB78, 00, Taken, true
 731, 00402B6C, 00402E3C, 10, NT   , true
 732, 00000000, 00000000, 00, Taken, false
 733, 00457B74, 00457B50, 01, Taken, true
 734, 00457B78, 00402821, 00, Taken, true
 735, 00000000, 00000000, 00, Taken, false
 736, 00000000, 00000000, 00, Taken, false
 737, 0044CB84, 00457DD0, 00, Taken, true
 738, 00000000, 00000000, 00, Taken, false
 739, 00000000, 00000000, 00, Taken, false
 740, 00451B90, 0044D358, 00, Taken, true
 741, 00402B94, 004D8021, 00, Taken, true
 742, 0044DB98, 0044DBC0, 00, Taken, true
 743, 00000000, 00000000, 00, Taken, false
 744, 0044DBA0, 0044DBB0, 00, Taken, true
 745, 00000000, 00000000, 11, NT   , false
 746, 00000000, 00000000, 00, NT   , false
 747, 00451BAC, 00451BDC, 00, Taken, true
 748, 00000000, 00000000, 00, NT   , false
 749, 00402BB4, 00402B48, 00, Taken, true
 750, 00457BB8, 0044C884, 00, Taken, true
 751, 0044DBBC, 0044F258, 00, Taken, true
 752, 00000000, 00000000, 00, NT   , false
 753, 00404BC4, 004035FC, 00, Taken, true
 754, 00457BC8, 00457C80, 11, NT   , true
 755, 00000000, 00000000, 00, Taken, false
 756, 00000000, 00000000, 00, Taken, false
 757, 00000000, 00000000, 00, NT   , false
 758, 0044DBD8, 00402021, 00, Taken, true
 759, 0044EBDC, 004507A8, 00, Taken, true
 760, 00404BE0, 004035FC, 00, Taken, true
 761, 00457BE4, 00457BF8, 00, Taken, true
 762, 00451BE8, 00451C14, 00, Taken, true
 763, 00000000, 00000000, 00, NT   , false
 764, 00403BF0, 004041EC, 00, Taken, true
 765, 00404BF4, 00403628, 00, Taken, true
 766, 0044DBF8, 0044DC04, 00, Taken, true
 767, 00000000, 00000000, 01, NT   , false
 768, 00457C00, 00457C58, 11, NT   , true
 769, 00000000, 00000000, 00, NT   , false
 770, 00404C08, 004035FC, 00, Taken, true
 771, 0044DC0C, 00402021, 00, Taken, true
 772, 00000000, 00000000, 00, NT   , false
 773, 00000000, 00000000, 00, NT   , false
 774, 0044DC18, 0044DC20, 00, Taken, true
 775, 00404C1C, 00403628, 00, Taken, true
 776, 00403C20, 0040457C, 00, Taken, true
 777, 00000000, 00000000, 00, NT   , false
 778, 00000000, 00000000, 00, NT   , false
 779, 0044EC2C, 0044EC48, 01, Taken, true
 780, 0044DC30, 0044E854, 00, Taken, true
 781, 00000000, 00000000, 00, NT   , false
 782, 00000000, 00000000, 00, NT   , false
 783, 00000000, 00000000, 00, NT   , false
 784, 00000000, 00000000, 00, NT   , false
 785, 0044DC44, 0044DC90, 00, Taken, true
 786, 00000000, 00000000, 00, NT   , false
 787, 0044EC4C, 0044EC6C, 00, Taken, true
 788, 0044DC50, 00401821, 00, Taken, true
 789, 00000000, 00000000, 00, NT   , false
 790, 00404C58, 004035FC, 00, Taken, true
 791, 00000000, 00000000, 11, NT   , false
 792, 00457C60, 00457C80, 01, Taken, true
 793, 00451C64, 0044D358, 00, Taken, true
 794, 0044DC68, 0044DC80, 00, Taken, true
 795, 00000000, 00000000, 10, NT   , false
 796, 00403C70, 00403CA8, 00, Taken, true
 797, 00000000, 00000000, 11, NT   , false
 798, 00457C78, 00457C68, 01, Taken, true
 799, 00000000, 00000000, 00, Taken, false
 800, 00000000, 00000000, 10, NT   , false
 801, 00457C84, 00457C9C, 00, Taken, true
 802, 0044EC88, 004504E8, 00, Taken, true
 803, 0044DC8C, 0044DB9C, 00, Taken, true
 804, 0044EC90, 0044ED04, 00, Taken, true
 805, 00000000, 00000000, 00, NT   , false
 806, 00404C98, 0044C86C, 00, Taken, true
 807, 00000000, 00000000, 00, Taken, false
 808, 00457CA0, 0044C998, 00, Taken, true
 809, 00000000, 00000000, 11, NT   , false
 810, 00000000, 00000000, 00, NT   , false
 811, 00000000, 00000000, 01, NT   , false
 812, 00403CB0, 00403C54, 01, Taken, true
 813, 00000000, 00000000, 00, NT   , false
 814, 00404CB8, 00403628, 00, Taken, true
 815, 00451CBC, 00451CEC, 00, Taken, true
 816, 00000000, 00000000, 00, Taken, false
 817, 00000000, 00000000, 01, NT   , false
 818, 00403CC8, 004036B8, 00, Taken, true
 819, 0044DCCC, 0044DCE0, 00, Taken, true
 820, 00000000, 00000000, 00, Taken, false
 821, 00000000, 00000000, 00, NT   , false
 822, 00000000, 00000000, 00, Taken, false
 823, 00403CDC, 00403CE4, 00, Taken, true
 824, 00404CE0, 00403628, 00, Taken, true
 825, 00458CE4, 0045C640, 00, Taken, true
 826, 00000000, 00000000, 11, NT   , false
 827, 0044DCEC, 00408021, 00, Taken, true
 828, 00403CF0, 004038BC, 00, Taken, true
 829, 00458CF4, 00458CFC, 00, Taken, true
 830, 00000000, 00000000, 01, Taken, false
 831, 00404CFC, 00404D0C, 00, Taken, true
 832, 00000000, 00000000, 00, NT   , false
 833, 0044DD04, 0044DD18, 00, Taken, true
 834, 00458D08, 0044FAB8, 00, Taken, true
 835, 00000000, 00000000, 00, NT   , false
 836, 00000000, 00000000, 01, NT   , false
 837, 00404D14, 004089F0, 00, Taken, true
 838, 00000000, 00000000, 00, NT   , false
 839, 00000000, 00000000, 00, NT   , false
 840, 00000000, 00000000, 00, NT   , false
 841, 0044DD24, 0044DD34, 00, Taken, true
 842, 00000000, 00000000, 00, NT   , false
 843, 00000000, 00000000, 00, NT   , false
 844, 0044DD30, 0044DD90, 00, Taken, true
 845, 00000000, 00000000, 00, NT   , false
 846, 0044DD38, 0044DD90, 11, NT   , true
 847, 00000000, 00000000, 00, NT   , false
 848, 00000000, 00000000, 00, NT   , false
 849, 00000000, 00000000, 00, NT   , false
 850, 00000000, 00000000, 00, NT   , false
 851, 0044DD4C, 0044DD70, 11, NT   , true
 852, 00451D50, 00451D88, 00, Taken, true
 853, 00000000, 00000000, 00, NT   , false
 854, 00000000, 00000000, 00, NT   , false
 855, 00000000, 00000000, 00, NT   , false
 856, 0044DD60, 0044E854, 00, Taken, true
 857, 00000000, 00000000, 00, NT   , false
 858, 0044CD68, 00457BC0, 00, Taken, true
 859, 0044DD6C, 0044DD9C, 00, Taken, true
 860, 0044CD70, 0044CDA8, 00, Taken, true
 861, 00000000, 00000000, 00, NT   , false
 862, 00000000, 00000000, 00, Taken, false
 863, 00000000, 00000000, 00, Taken, false
 864, 0044DD80, 0044E854, 00, Taken, true
 865, 00000000, 00000000, 10, NT   , false
 866, 00000000, 00000000, 00, NT   , false
 867, 0044DD8C, 0044DD9C, 00, Taken, true
 868, 00000000, 00000000, 01, Taken, false
 869, 0044DD94, 0044DCC8, 00, Taken, true
 870, 00000000, 00000000, 11, NT   , false
 871, 00000000, 00000000, 11, NT   , false
 872, 00000000, 00000000, 01, NT   , false
 873, 00000000, 00000000, 00, NT   , false
 874, 0044EDA8, 0044EAF8, 00, Taken, true
 875, 00000000, 00000000, 00, NT   , false
 876, 0044CDB0, 00400310, 00, Taken, true
 877, 0044DDB4, 0044DC48, 00, Taken, true
 878, 00000000, 00000000, 01, NT   , false
 879, 00000000, 00000000, 10, NT   , false
 880, 00000000, 00000000, 00, Taken, false
 881, 00000000, 00000000, 00, NT   , false
 882, 00000000, 00000000, 00, Taken, false
 883, 00455DCC, 00455DF4, 00, Taken, true
 884, 00000000, 00000000, 00, NT   , false
 885, 0044DDD4, 0044DDE4, 00, Taken, true
 886, 00000000, 00000000, 01, Taken, false
 887, 0044EDDC, 0044EAF8, 00, Taken, true
 888, 00000000, 00000000, 00, NT   , false
 889, 00000000, 00000000, 00, Taken, false
 890, 0044DDE8, 0044DE6C, 00, Taken, true
 891, 00000000, 00000000, 10, NT   , false
 892, 0044DDF0, 0044DE04, 10, NT   , true
 893, 00000000, 00000000, 00, NT   , false
 894, 00000000, 00000000, 10, NT   , false
 895, 0044DDFC, 0044DE60, 00, Taken, true
 896, 0044EE00, 0044EE28, 01, Taken, true
 897, 0045CE04, 0045CE40, 00, Taken, true
 898, 0044DE08, 0044E3FC, 00, Taken, true
 899, 00455E0C, 00455E18, 00, Taken, true
 900, 0044DE10, 0044DE24, 11, NT   , true
 901, 00000000, 00000000, 00, NT   , false
 902, 00000000, 00000000, 10, NT   , false
 903, 0044DE1C, 0044DE60, 00, Taken, true
 904, 00455E20, 00455E40, 00, Taken, true
 905, 0044EE24, 0044EAF8, 00, Taken, true
 906, 0044DE28, 0044E994, 00, Taken, true
 907, 00000000, 00000000, 00, NT   , false
 908, 0044DE30, 00408021, 00, Taken, true
 909, 00000000, 00000000, 00, NT   , false
 910, 00000000, 00000000, 10, NT   , false
 911, 00000000, 00000000, 00, NT   , false
 912, 0044DE40, 0044E854, 00, Taken, true
 913, 00457E44, 0045C030, 00, Taken, true
 914, 0044DE48, 00402821, 00, Taken, true
 915, 0044EE4C, 0044EAF8, 00, Taken, true
 916, 00000000, 00000000, 10, NT   , false
 917, 00000000, 00000000, 00, NT   , false
 918, 0044DE58, 0044DBC0, 00, Taken, true
 919, 00455E5C, 00400430, 00, Taken, true
 920, 00000000, 00000000, 00, NT   , false
 921, 00402E64, 00403704, 00, Taken, true
 922, 0044DE68, 0044DCE8, 00, Taken, true
 923, 00000000, 00000000, 00, NT   , false
 924, 0044EE70, 0044D8F8, 00, Taken, true
 925, 0045CE74, 0045CF28, 00, Taken, true
 926, 0044EE78, 0044EF94, 00, Taken, true
 927, 00450E7C, 004503E0, 00, Taken, true
 928, 00457E80, 00457E9C, 00, Taken, true
 929, 0044DE84, 0044E1C0, 00, Taken, true
 930, 00450E88, 00450E9C, 00, Taken, true
 931, 0044DE8C, 0044E3EC, 00, Taken, true
 932, 00000000, 00000000, 00, NT   , false
 933, 00000000, 00000000, 00, NT   , false
 934, 00000000, 00000000, 00, Taken, false
 935, 00400E9C, 00404744, 00, Taken, true
 936, 00000000, 00000000, 00, NT   , false
 937, 00000000, 00000000, 00, NT   , false
 938, 00000000, 00000000, 00, NT   , false
 939, 00400EAC, 00400FD4, 00, Taken, true
 940, 00000000, 00000000, 00, NT   , false
 941, 00457EB4, 0045C030, 00, Taken, true
 942, 00450EB8, 00450ED4, 10, NT   , true
 943, 00457EBC, 00457ECC, 00, Taken, true
 944, 00000000, 00000000, 11, NT   , false
 945, 00000000, 00000000, 00, Taken, false
 946, 00450EC8, 0044D358, 00, Taken, true
 947, 00000000, 00000000, 10, NT   , false
 948, 00450ED0, 00450F0C, 00, Taken, true
 949, 0045CED4, 0045D000, 00, Taken, true
 950, 00000000, 00000000, 01, NT   , false
 951, 0045CEDC, 0045CF04, 00, Taken, true
 952, 00450EE0, 00450F00, 00, Taken, true
 953, 00000000, 00000000, 00, NT   , false
 954, 00000000, 00000000, 00, NT   , false
 955, 00000000, 00000000, 00, Taken, false
 956, 00000000, 00000000, 00, Taken, false
 957, 00000000, 00000000, 00, NT   , false
 958, 00000000, 00000000, 00, Taken, false
 959, 00000000, 00000000, 00, Taken, false
 960, 00000000, 00000000, 00, Taken, false
 961, 00450F04, 00450F1C, 00, Taken, true
 962, 00000000, 00000000, 11, NT   , false
 963, 00000000, 00000000, 01, NT   , false
 964, 00000000, 00000000, 00, Taken, false
 965, 00450F14, 00450EB4, 00, Taken, true
 966, 00000000, 00000000, 11, NT   , false
 967, 00457F1C, 00457F68, 00, Taken, true
 968, 00000000, 00000000, 00, Taken, false
 969, 0045CF24, 0045D000, 00, Taken, true
 970, 00000000, 00000000, 00, Taken, false
 971, 00450F2C, 004508F4, 00, Taken, true
 972, 00000000, 00000000, 00, Taken, false
 973, 00000000, 00000000, 00, Taken, false
 974, 00000000, 00000000, 00, Taken, false
 975, 0045CF3C, 0045CE88, 00, Taken, true
 976, 00000000, 00000000, 00, Taken, false
 977, 00000000, 00000000, 00, Taken, false
 978, 00000000, 00000000, 00, Taken, false
 979, 00000000, 00000000, 00, Taken, false
 980, 00000000, 00000000, 00, Taken, false
 981, 00403F54, 0040457C, 00, Taken, true
 982, 00000000, 00000000, 11, NT   , false
 983, 00000000, 00000000, 00, Taken, false
 984, 00000000, 00000000, 10, NT   , false
 985, 00403F64, 0040457C, 00, Taken, true
 986, 00000000, 00000000, 00, Taken, false
 987, 00000000, 00000000, 00, Taken, false
 988, 00457F70, 00457F8C, 00, Taken, true
 989, 00000000, 00000000, 00, Taken, false
 990, 00000000, 00000000, 00, Taken, false
 991, 00000000, 00000000, 00, Taken, false
 992, 00403F80, 0040457C, 00, Taken, true
 993, 00000000, 00000000, 00, NT   , false
 994, 0044EF88, 0044EAF8, 10, NT   , true
 995, 00000000, 00000000, 11, NT   , false
 996, 00403F90, 0040457C, 00, Taken, true
 997, 00000000, 00000000, 00, NT   , false
 998, 00000000, 00000000, 01, NT   , false
 999, 00000000, 00000000, 00, NT   , false
1000, 00000000, 00000000, 00, NT   , false
1001, 00457FA4, 00458020, 00, Taken, true
1002, 00000000, 00000000, 00, NT   , false
1003, 0044EFAC, 0044EAA0, 00, Taken, true
1004, 00457FB0, 00457FC8, 00, Taken, true
1005, 00403FB4, 00403CCC, 00, Taken, true
1006, 00403FB8, 00401821, 00, Taken, true
1007, 0044DFBC, 0044E854, 00, Taken, true
1008, 00000000, 00000000, 10, NT   , false
1009, 00000000, 00000000, 11, NT   , false
1010, 0044DFC8, 0044E3E0, 00, Taken, true
1011, 00000000, 00000000, 00, NT   , false
1012, 00000000, 00000000, 01, NT   , false
1013, 0044EFD4, 0044F2E8, 00, Taken, true
1014, 00000000, 00000000, 00, NT   , false
1015, 00457FDC, 00458CD0, 00, Taken, true
1016, 0044DFE0, 0044E994, 00, Taken, true
1017, 00457FE4, 00458008, 00, Taken, true
1018, 00000000, 00000000, 01, Taken, false
1019, 00000000, 00000000, 10, NT   , false
1020, 00403FF0, 00403FF8, 00, Taken, true
1021, 0044DFF4, 00404021, 00, Taken, true
1022, 00000000, 00000000, 01, Taken, false
1023, 00400FFC, 0044EAB0, 00, Taken, true
